"","village_code","HouseID","menage_id","intervention.text","date.enquete","n.householdmember","n.child.0to5","n.households","n.population","ses.quintile","main.drinking.water.dry.binary","main.drinking.water.rainy.binary","correct.handwashing.binary","improved.sanitation.binary","livestock.access.house.binary","animal.excrement.floor.binary","round","stool.collect"
"1398",21,677,"SES00002901","intervention",NA,1,0,742,5322,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1399",21,678,"SEU00000402","intervention",NA,19,3,742,5322,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1400",21,679,"SEU00000801","intervention",NA,13,5,742,5322,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1401",21,201,"SEU00001705","intervention",NA,2,1,742,5322,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1402",21,202,"SEU00001706","intervention",NA,8,2,742,5322,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1403",21,680,"SEU00001905","intervention",NA,24,6,742,5322,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1404",21,681,"SEU00002101","intervention",NA,9,1,742,5322,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1405",21,682,"SEV00000102","intervention",NA,12,8,742,5322,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1406",21,683,"SEV00000902","intervention",NA,21,4,742,5322,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1407",21,203,"SEV00001201","intervention",NA,18,4,742,5322,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1408",21,204,"SEV00001301","intervention",NA,3,0,742,5322,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1409",21,684,"SEW00000301","intervention",NA,5,2,742,5322,"third","Improved","Unimproved","No","Yes","Yes","Yes",4,0
"1410",6,685,"SGA00002501","contrôle",NA,4,NA,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1411",6,686,"SGB00000101","contrôle",NA,7,NA,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1412",6,205,"SGB00000201","contrôle",NA,7,NA,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",4,1
"1413",6,206,"SGB00000302","contrôle",NA,7,1,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1414",6,207,"SGB00000303","contrôle",NA,7,1,307,2202,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1415",6,687,"SGB00000901","contrôle",NA,4,NA,307,2202,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1416",6,688,"SGC00000602","contrôle",NA,9,2,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1417",6,689,"SGC00000702","contrôle",NA,7,2,307,2202,"second","Improved","Improved","No","Yes","Yes",NA,4,0
"1418",6,690,"SGC00000802","contrôle",NA,6,1,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1419",6,691,"SGC00000902","contrôle",NA,15,2,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1420",6,208,"SGF00000201","contrôle",NA,6,NA,307,2202,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1421",6,209,"SGF00000202","contrôle",NA,15,2,307,2202,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1422",6,210,"SGF00000401","contrôle",NA,7,1,307,2202,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1423",6,692,"SGG00001101","contrôle",NA,11,2,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1424",6,211,"SGG00001404","contrôle",NA,4,2,307,2202,"highest","Improved","Improved","No","No","No","No",4,1
"1425",6,212,"SGG00001602","contrôle",NA,6,1,307,2202,"lowest","Improved","Improved","No","No","No","No",4,1
"1426",6,213,"SGG00001801","contrôle",NA,35,3,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1427",6,214,"SGG00001802","contrôle",NA,3,0,307,2202,"highest","Improved","Improved","No","Yes","No","No",4,1
"1428",6,215,"SGG00001902","contrôle",NA,3,NA,307,2202,"highest","Improved","Improved","No","Yes","No","No",4,1
"1429",6,216,"SGG00001904","contrôle",NA,5,1,307,2202,"fourth","Improved","Improved","No","No","No","No",4,1
"1430",6,693,"SGH00000402","contrôle",NA,1,NA,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1431",6,694,"SGH00000601","contrôle",NA,2,NA,307,2202,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1432",6,696,"SGI00000501","contrôle",NA,9,1,307,2202,"second","Improved","Improved","No","Yes","No","No",4,0
"1433",6,698,"SGI00002001","contrôle",NA,12,2,307,2202,"third","Improved","Improved","No","No","Yes","No",4,0
"1434",6,699,"SGI00002205","contrôle",NA,8,2,307,2202,"fourth","Improved","Improved","No","No","No","No",4,0
"1435",6,700,"SGI00002210","contrôle",NA,1,0,307,2202,"second","Improved","Improved","No","Yes","No","No",4,0
"1436",6,701,"SGI00002901","contrôle",NA,3,0,307,2202,"fourth","Improved","Improved","No","No","No","No",4,0
"1437",6,702,"SGI00003101","contrôle",NA,22,1,307,2202,"second","Improved","Improved","No","No","No","No",4,0
"1438",6,217,"SGJ00000101","contrôle",NA,18,1,307,2202,"second","Improved","Improved","No","Yes","No","No",4,1
"1439",6,218,"SGJ00000104","contrôle",NA,9,0,307,2202,"second","Improved","Improved","No","Yes","No","No",4,1
"1440",6,706,"SGK00002101","contrôle",NA,8,2,307,2202,"second","Unimproved","Improved","No","No","No","No",4,0
"1441",10,219,"SJA00000201","contrôle",NA,9,1,163,1364,"second","Improved","Improved","No","Yes","No","Yes",4,1
"1442",10,707,"SJB00000501","contrôle",NA,3,NA,163,1364,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1443",10,710,"SJB00001103","contrôle",NA,5,0,163,1364,"second","Improved","Improved","No","Yes","Yes","No",4,0
"1444",10,711,"SJB00001201","contrôle",NA,6,1,163,1364,"fourth","Improved","Improved","No","No","No","No",4,0
"1445",10,713,"SJB00001701","contrôle",NA,10,1,163,1364,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1446",10,714,"SJB00001704","contrôle",NA,5,2,163,1364,"third","Improved","Improved","No","No","No","No",4,0
"1447",10,716,"SJB00002801","contrôle",NA,14,1,163,1364,"fourth","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1448",10,717,"SJB00003101","contrôle",NA,13,1,163,1364,"second","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1449",10,718,"SJB00003202","contrôle",NA,8,1,163,1364,"third","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1450",10,220,"SJB00003702","contrôle",NA,6,1,163,1364,NA,"Improved","Improved","Yes","Yes","No","Yes",4,1
"1451",10,719,"SJE00001301","contrôle",NA,8,2,163,1364,"highest","Improved","Improved","No","No","Yes","No",4,0
"1452",10,221,"SJG00000605","contrôle",NA,4,0,163,1364,"second","Improved","Improved","No","No","No","No",4,1
"1453",10,721,"SJG00000801","contrôle",NA,7,1,163,1364,"second","Improved","Improved","No","Yes","No","No",4,0
"1454",10,722,"SJG00000902","contrôle",NA,5,1,163,1364,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1455",10,723,"SJG00000903","contrôle",NA,4,1,163,1364,"third","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1456",10,222,"SJG00001102","contrôle",NA,11,2,163,1364,"lowest","Improved","Improved","No","Yes","No","No",4,1
"1457",10,724,"SJG00001405","contrôle",NA,15,5,163,1364,"lowest","Improved","Improved","No","No","No","No",4,0
"1458",10,725,"SJG00001701","contrôle",NA,4,1,163,1364,"lowest","Improved","Improved","No","No","No","No",4,0
"1459",10,726,"SJG00001801","contrôle",NA,10,2,163,1364,"second","Improved","Improved","No","No","No","No",4,0
"1460",10,727,"SJG00001802","contrôle",NA,5,1,163,1364,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1461",10,223,"SJG00002002","contrôle",NA,37,9,163,1364,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",4,1
"1462",10,224,"SJG00002101","contrôle",NA,12,2,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1463",10,225,"SJG00002401","contrôle",NA,33,4,163,1364,"lowest","Improved","Improved","No","No","No","No",4,1
"1464",10,226,"SJG00002501","contrôle",NA,NA,NA,163,1364,"lowest","Improved","Improved","No","No","No","No",4,1
"1465",10,227,"SJG00002701","contrôle",NA,28,0,163,1364,"lowest","Improved","Improved","No","No","No","No",4,1
"1466",10,728,"SJG00002802","contrôle",NA,2,0,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1467",10,228,"SJG00003401","contrôle",NA,8,2,163,1364,"lowest","Improved","Improved","No","Yes","No","No",4,1
"1468",10,729,"SJG00003501","contrôle",NA,7,1,163,1364,"lowest","Improved","Improved","No","Yes","No","No",4,0
"1469",10,730,"SJG00003601","contrôle",NA,4,0,163,1364,"second","Improved","Improved","No","Yes","No","No",4,0
"1470",10,229,"SJG00003701","contrôle",NA,9,2,163,1364,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",4,1
"1471",10,731,"SJG00003901","contrôle",NA,6,2,163,1364,"fourth","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1472",10,230,"SJG00004101","contrôle",NA,3,1,163,1364,"second","Improved","Improved","Yes",NA,"Yes","Yes",4,1
"1473",14,732,"SKA00000302","contrôle",NA,8,0,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1474",14,231,"SKA00000802","contrôle",NA,4,0,573,4752,"lowest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1475",14,232,"SKA00000803","contrôle",NA,11,1,573,4752,"third","Improved","Improved","Yes","Yes","Yes","No",4,1
"1476",14,233,"SKA00000804","contrôle",NA,4,0,573,4752,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,1
"1477",14,733,"SKA00000903","contrôle",NA,8,1,573,4752,"third","Improved","Improved","Yes","Yes","Yes","No",4,0
"1478",14,734,"SKA00002203","contrôle",NA,10,1,573,4752,"third","Unimproved","Unimproved","Yes","Yes","Yes","No",4,0
"1479",14,234,"SKA00002601","contrôle",NA,14,2,573,4752,"fourth","Unimproved","Improved","No","Yes","Yes","No",4,1
"1480",14,735,"SKA00002603","contrôle",NA,5,0,573,4752,"fourth","Unimproved","Unimproved","Yes","Yes","Yes","No",4,0
"1481",14,235,"SKA00002802","contrôle",NA,13,2,573,4752,"fourth","Unimproved","Improved","Yes","Yes","Yes","No",4,1
"1482",14,236,"SKA00002906","contrôle",NA,5,1,573,4752,"fourth","Unimproved","Improved","No","Yes","Yes","No",4,1
"1483",14,736,"SKA00003001","contrôle",NA,3,11,573,4752,"fourth","Unimproved","Unimproved","Yes","Yes","Yes","No",4,0
"1484",14,737,"SKB00001307","contrôle",NA,18,5,573,4752,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,0
"1485",14,738,"SKB00001308","contrôle",NA,15,0,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1486",14,739,"SKB00001606","contrôle",NA,3,0,573,4752,"third","Improved","Improved","Yes","Yes","Yes","No",4,0
"1487",14,740,"SKB00001611","contrôle",NA,6,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1488",14,741,"SKB00002601","contrôle",NA,10,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1489",14,742,"SKB00002701","contrôle",NA,8,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1490",14,743,"SKC00000302","contrôle",NA,6,0,573,4752,"highest","Improved","Improved","Yes","Yes","Yes","No",4,0
"1491",14,744,"SKD00000201","contrôle",NA,20,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1492",14,745,"SKG00001901","contrôle",NA,15,3,573,4752,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1493",14,746,"SKG00002102","contrôle",NA,17,5,573,4752,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1494",14,747,"SKG00002401","contrôle",NA,12,1,573,4752,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1495",14,748,"SKG00003401","contrôle",NA,12,0,573,4752,"fourth","Improved","Improved","No","No","No",NA,4,0
"1496",14,237,"SKH00000601","contrôle",NA,7,3,573,4752,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1497",14,749,"SKH00001203","contrôle",NA,18,2,573,4752,"fourth","Unimproved","Unimproved","No","Yes","Yes","Yes",4,0
"1498",14,238,"SKI00000201","contrôle",NA,18,4,573,4752,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1499",14,239,"SKI00001006","contrôle",NA,6,2,573,4752,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1500",14,750,"SKI00001007","contrôle",NA,10,4,573,4752,NA,"Improved","Improved","No","No","Yes","Yes",4,0
"1501",14,751,"SKJ00000201","contrôle",NA,15,3,573,4752,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1502",14,240,"SKJ00000901","contrôle",NA,9,0,573,4752,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1503",14,752,"SKK00001201","contrôle",NA,7,1,573,4752,"highest","Improved","Unimproved","No","No","Yes","Yes",4,0
"1504",14,753,"SKK00001505","contrôle",NA,11,2,573,4752,"fourth","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1505",14,754,"SKK00001701","contrôle",NA,9,1,573,4752,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1506",14,755,"SKK00002101","contrôle",NA,12,4,573,4752,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1507",14,756,"SKK00002301","contrôle",NA,20,2,573,4752,"fourth","Improved","Improved","No","No",NA,NA,4,0
"1508",14,757,"SKK00002401","contrôle",NA,12,2,573,4752,NA,"Improved","Improved","No","No","Yes","Yes",4,0
"1509",14,241,"SKL00000701","contrôle",NA,20,3,573,4752,"second","Unimproved","Unimproved","No","Yes","Yes","Yes",4,1
"1510",14,242,"SKL00001001","contrôle",NA,10,2,573,4752,"fourth","Unimproved","Unimproved","No","Yes","Yes","Yes",4,1
"1511",16,758,"SMA00000402","contrôle",NA,14,2,249,2206,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1512",16,243,"SMA00000501","contrôle",NA,8,1,249,2206,"fourth","Improved","Unimproved","No","No","Yes","Yes",4,1
"1513",16,759,"SMA00000701","contrôle",NA,4,0,249,2206,"highest","Unimproved","Unimproved","Yes","Yes","Yes","No",4,0
"1514",16,760,"SMA00000802","contrôle",NA,10,2,249,2206,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1515",16,244,"SMA00001101","contrôle",NA,7,0,249,2206,"highest","Improved","Improved","No","Yes","Yes","Yes",4,1
"1516",16,245,"SMA00001104","contrôle",NA,16,4,249,2206,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1517",16,761,"SMA00001202","contrôle",NA,5,2,249,2206,"third","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1518",16,762,"SMA00001302","contrôle",NA,8,0,249,2206,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1519",16,763,"SMB00001501","contrôle",NA,19,3,249,2206,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1520",16,764,"SMB00001901","contrôle",NA,13,0,249,2206,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1521",16,246,"SMC00000401","contrôle",NA,4,0,249,2206,"fourth","Improved","Improved","Yes","Yes","Yes","Yes",4,1
"1522",16,247,"SMC00001201","contrôle",NA,7,0,249,2206,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,1
"1523",16,248,"SMD00000105","contrôle",NA,26,3,249,2206,"highest","Improved","Improved","No","No","Yes","Yes",4,1
"1524",16,249,"SMD00000401","contrôle",NA,26,6,249,2206,"highest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1525",16,765,"SMD00000501","contrôle",NA,15,3,249,2206,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,0
"1526",16,250,"SMD00000603","contrôle",NA,3,1,249,2206,NA,"Improved","Improved","Yes","Yes","Yes","No",4,1
"1527",16,251,"SMD00000803","contrôle",NA,11,4,249,2206,"highest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1528",16,252,"SMD00001501","contrôle",NA,16,1,249,2206,"lowest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1529",16,766,"SMD00001701","contrôle",NA,7,0,249,2206,"second","Improved","Improved","Yes","Yes","Yes","No",4,0
"1530",16,253,"SMD00002102","contrôle",NA,15,3,249,2206,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,1
"1531",16,767,"SMD00002301","contrôle",NA,14,3,249,2206,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1532",16,768,"SMD00002401","contrôle",NA,15,5,249,2206,"third","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1533",16,254,"SME00000701","contrôle",NA,13,3,249,2206,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1534",16,769,"SMF00000301","contrôle",NA,5,1,249,2206,"highest","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1535",16,770,"SMF00000305","contrôle",NA,8,4,249,2206,"third","Improved","Improved","No","Yes","Yes",NA,4,0
"1536",16,771,"SMF00000307","contrôle",NA,3,0,249,2206,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1537",16,772,"SMF00000403","contrôle",NA,40,7,249,2206,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1538",16,773,"SMF00000603","contrôle",NA,13,1,249,2206,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1539",16,774,"SMF00000703","contrôle",NA,5,0,249,2206,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,0
"1540",16,775,"SMF00001004","contrôle",NA,6,1,249,2206,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1541",16,776,"SMF00001103","contrôle",NA,5,1,249,2206,"highest","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1542",16,777,"SMF00001301","contrôle",NA,30,5,249,2206,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1543",16,778,"SMF00001405","contrôle",NA,16,2,249,2206,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1544",16,779,"SMF00001502","contrôle",NA,6,1,249,2206,"fourth","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1545",16,780,"SMF00001901","contrôle",NA,14,1,249,2206,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,0
"1546",16,781,"SMF00002601","contrôle",NA,18,8,249,2206,"third","Improved","Improved","Yes","Yes","Yes","No",4,0
"1547",16,782,"SMF00002603","contrôle",NA,16,3,249,2206,"highest","Improved","Improved","No",NA,"Yes","Yes",4,0
"1548",16,783,"SMF00002701","contrôle",NA,7,1,249,2206,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1549",20,255,"SNA00000303","contrôle",NA,6,NA,951,7626,"third","Improved","Improved","No","Yes","No","Yes",4,1
"1550",20,784,"SNA00000803","contrôle",NA,4,NA,951,7626,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1551",20,785,"SNA00000805","contrôle",NA,5,1,951,7626,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1552",20,256,"SNA00003502","contrôle",NA,19,4,951,7626,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1553",20,786,"SNA00003601","contrôle",NA,15,NA,951,7626,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1554",20,257,"SNA00004703","contrôle",NA,8,2,951,7626,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1555",20,787,"SNA00005302","contrôle",NA,5,NA,951,7626,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1556",20,788,"SNB00001601","contrôle",NA,14,3,951,7626,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1557",20,789,"SNB00005402","contrôle",NA,4,2,951,7626,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1558",20,258,"SNB00009002","contrôle",NA,5,1,951,7626,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1559",20,259,"SNB00010201","contrôle",NA,5,1,951,7626,"fourth","Improved","Improved","No","No","No","Yes",4,1
"1560",20,260,"SNB00012101","contrôle",NA,3,NA,951,7626,"third","Improved","Improved","No","No","No","No",4,1
"1561",20,790,"SNC00002006","contrôle",NA,4,NA,951,7626,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1562",20,791,"SNC00006701","contrôle",NA,9,NA,951,7626,"lowest","Improved","Improved","No","No","No","No",4,0
